TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,300069,300069,PA,Los Morrillos,Los Morrillos,Refugio de Vida Silvestre,Wildlife Refuge,National,Ia,Not Applicable,Terrestrial,0,0,235,195.532306658438,Not Applicable,0,Designated,1993,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300070,300070,PA,"Lote ""C"" Huerto Municipal","Lote ""C"" Huerto Municipal",Parque Natural Municipal,Municipal Nature Park,National,VI,Not Applicable,Terrestrial,0,0,0.83,0.954653888080499,Not Applicable,0,Designated,1995,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300073,300073,PA,Nant y Fall (Arroyo Las Caídas),Nant y Fall (Arroyo Las Caídas),Reserva Natural Turística,Tourist Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,5,6.07016501536873,Not Applicable,0,Designated,1995,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300074,300074,PA,Papel Misionero,Papel Misionero,Reserva Natural Cultural,Cultural Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,103.97,104.807007756538,Not Applicable,0,Designated,1995,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300076,300076,PA,Península de Magallanes,Península de Magallanes,Parque y Reserva Provincial,Provincial Reserve and Park,National,VI,Not Applicable,Terrestrial,0,0,457.88,454.765381728934,Not Applicable,0,Designated,1993,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300078,300078,PA,Puerto San Juan,Puerto San Juan,Reserva Privada,Private Reserve,National,VI,Not Applicable,Terrestrial,0,0,2.5,2.62494586582472,Not Applicable,0,Designated,1997,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300079,300079,PA,Quebrada del Portugués,Quebrada del Portugués,Reserva Natural,Nature Reserve,National,Ia,Not Applicable,Terrestrial,0,0,120,76.910857992318,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300080,300080,PA,Rincón de Santa María,Rincón de Santa María,Reserva Natural Provincial,Provincial Nature Reserve,National,Ia,Not Applicable,Terrestrial,0,0,24.5,71.3784541524186,Not Applicable,0,Designated,1994,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300083,300083,PA,Río Turbio,Río Turbio,Parque Provincial y Reserva Forestal,Provincial Park and Forest Reserve,National,II,Not Applicable,Terrestrial,0,0,500,748.857606758727,Not Applicable,0,Designated,1994,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300087,300087,PA,Sierra Pintada,Sierra Pintada,Reserva de Uso Múltiple,Multiple Use Reserve,National,VI,Not Applicable,Terrestrial,0,0,135,46.3374198104209,Not Applicable,0,Designated,1996,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300088,300088,PA,Laguna Salada Grande,Laguna Salada Grande,Reserva Forestal,Forest Reserve,National,VI,Not Applicable,Terrestrial,0,0,2919.72,2976.23259717618,Not Applicable,0,Designated,2000,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300091,300091,PA,Valle del Arroyo Cuña-Pirú,Valle del Arroyo Cuña-Pirú,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,125.22,123.715262462629,Not Applicable,0,Designated,1993,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,300092,300092,PA,Yarará,Yarará,Parque Natural Municipal,Municipal Nature Park,National,VI,Not Applicable,Terrestrial,0,0,0.1038,0.103795923945944,Not Applicable,0,Designated,1995,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,900557,900557,PA,Lagunas de Vilama,Lagunas de Vilama,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(ii);(iii);(iv);(vi)",Terrestrial,0,0,1570,1574.13170482928,Not Applicable,0,Designated,2000,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is not implented and not available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,900662,900662,PA,Laguna Oca del Rio Paraguay,Laguna Oca del Rio Paraguay,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Terrestrial,0,0,618,617.175420603947,Not Applicable,0,Designated,2001,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,900669,900669,PA,Jaaukanigás,Jaaukanigás,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(iii);(v);(viii)",Terrestrial,0,0,4920,4402.95758270723,Not Applicable,0,Designated,2001,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is not implented and not available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,900670,900670,PA,Lagunas y Esteros del Iberá,Lagunas y Esteros del Iberá,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(ii);(iii);(vii)",Terrestrial,0,0,245.5,223.389303184915,Not Applicable,0,Designated,2002,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is not implented and not available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,900725,900725,PA,Las Yungas,Las Yungas,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Terrestrial,0,0,13500,13490.1936550071,Not Applicable,0,Designated,2002,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,900779,900779,PA,Bañados del Río Dulce y Laguna de Mar Chiquita,Bañados del Río Dulce y Laguna de Mar Chiquita,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(ii);(iii);(iv);(v);(vi);(vii);(viii)",Terrestrial,0,0,9960,10902.8859493886,Not Applicable,0,Designated,2002,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is not implented and not available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,900780,900780,PA,Laguna Brava,Laguna Brava,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(ii);(iii);(iv)",Terrestrial,0,0,4050,4227.68458650343,Not Applicable,0,Designated,2003,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,http://sites.wetlands.org/reports/ris/6AR012.html,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,902258,902258,PA,Humedales Chaco,Humedales Chaco,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(ii);(iii);(iv);(v);(viii)",Terrestrial,0,0,5080,4821.60762384183,Not Applicable,0,Designated,2004,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is implented and available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,902401,902401,PA,Costanera Sur,Costanera Sur,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(ii);(iii)",Terrestrial,0,0.013339028016047,3.5,3.58916915596651,Not Applicable,0,Designated,2005,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,http://sites.wetlands.org/reports/ris/6AR014.html,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,902887,902887,PA,Parque Provincial El Tromen,Parque Provincial El Tromen,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(ii);(iii);(iv);(ix)",Terrestrial,0,0,300,354.167741163865,Not Applicable,0,Designated,2006,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is implented and available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,903114,903114,PA,Reserva Natural Otamendi,Reserva Natural Otamendi,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(ii);(iii);(iv)",Terrestrial,0,0,30,40.8485059494998,Not Applicable,0,Designated,2008,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is implented and available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555542775,555542775,PA,Glaciar Vinciguerra y Turberas Asociadas,Glaciar Vinciguerra y Turberas Asociadas,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(i);(ii)",Terrestrial,0,0,27.6,27.5954014545753,Not Applicable,0,Designated,2009,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is not implented and not available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555542782,555542782,PA,Palmar Yatay,Palmar Yatay,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,Not Reported,"(ii);(iii);(iv);(vii)",Terrestrial,0,0,214.5,228.060975287913,Not Applicable,0,Designated,2011,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Management plan is implented and available,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555547531,555547531,PA,Pereyra Iraola,Pereyra Iraola,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Terrestrial,0,0.023380290515891,102,102.779546920741,Not Applicable,0,Designated,2007,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558341,555558341,PA,Arroyo Zabala,Arroyo Zabala,Reserva Natural de Uso Múltiple,Multiple Use Nature Reserve,National,VI,Not Applicable,Coastal,12,10.1956890364132,18.47,15.8044376427526,Not Reported,0,Designated,2001,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558342,555558342,PA,"Bahía Blanca, Bahía Falsa y Bahía Verde","Bahía Blanca, Bahía Falsa y Bahía Verde",Reserva Natural de Uso Múltiple,Multiple Use Nature Reserve,National,VI,Not Applicable,Coastal,1800,1835.18435613276,2543.54,2546.2020136738,Not Reported,0,Designated,1998,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558343,555558343,PA,Bahía San Blas,Bahia San Blas,Reserva Natural de Uso Múltiple,Multiple Use Nature Reserve,National,VI,Not Applicable,Coastal,2350,3239.94759236796,3967.48,3971.64872120021,Not Reported,0,Designated,2001,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558344,555558344,PA,Puerto Lobos,Puerto Lobos,Paisaje Protegido,Protected Landscape,National,V,Not Applicable,Marine,315,600.644990601807,621.21,623.443956833785,Not Reported,0,Designated,1998,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555558349,555558349,PA,Barco Hundido,Barco Hundido,Reserva Provincial,Provincial Reserve,National,III,Not Applicable,Coastal,0,90.9937201759617,103.7,111.322131131157,Not Reported,0,Designated,2002,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558350,555558350,PA,Humedal Caleta Olivia,Humedal Caleta Olivia,Reserva Provincial,Provincial Reserve,National,VI,Not Applicable,Coastal,0,0.635648244895921,3.1,2.73712247115015,Not Reported,0,Designated,2000,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558351,555558351,PA,Monte Loayza,Monte Loayza,Reserva Provincial,Provincial Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,174,76.0618986258188,Not Applicable,0,Designated,2004,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558353,555558353,PA,Isla Cormorán y Banco de Justicia,Isla Cormorán y Banco de Justicia,Área de Uso Limitado Bajo Protección Especial,Limited Use Area Under Special Protection,National,VI,Not Applicable,Marine,0,8.24673081129099,2.85,8.24673081129099,Not Reported,0,Designated,1990,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555558354,555558354,PA,Bahía San Julián,Bahía San Julián,Área de Uso Limitado Bajo Protección Especial,Limited Use Area Under Special Protection,National,V,Not Applicable,Coastal,25,3.83682106733705,33.97,28.5591277905336,Not Reported,0,Designated,1990,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558355,555558355,PA,Monte León,Monte León,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,5.33950623227788,556.2,562.691919586142,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558356,555558356,PA,Aves Migratorias,Aves Migratorias,Reserva Provincial,Provincial Reserve,National,IV,Not Applicable,Terrestrial,0,3.75860768767076,26.9,58.8286684250524,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558359,555558359,PA,Playa Larga,Playa Larga,Reserva Cultural Natural,Nature and Cultural Reserve,National,V,Not Applicable,Marine,0,0.319053981693572,0.24,0.321572593475688,Not Reported,0,Designated,1997,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555558360,555558360,PA,Pehuen Co-Monte Hermoso,Pehuen Co-Monte Hermoso,Reserva Natural,Nature Reserve,National,IV,Not Applicable,Coastal,0,456.489470195205,254.2,572.243883074281,Not Reported,0,Designated,2005,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555558361,555558361,PA,Patagonia Austral,Patagonia Austral,Parque Interjurisdiccional Marino Costero,Interjurisdictional Coastal Marine Park,National,Not Reported,Not Applicable,Coastal,737.6,740.521506202084,1048.12,1035.69951845251,Not Reported,0,Designated,2009,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales y Pcia. de Chubut,https://sib.gob.ar/archivos/Plan_de_Gestion_2018_PIMCPA_FINAL_APROBADO.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
